,Unnamed: 0,Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2767,2767,2016-08-01,2.13492501107e+11,72.55,9858709806.75,15788587.5,8133328.0,50449.0,0.0,0.79,77411.83,7.88,1205755.02,1634366.54,6.48,0.85,38521947.4,1858564.33,146181270.06,234107.28,1248.4,344751.0,223007.0,146103331.0,192254.0,628.01
2768,2768,2016-08-02,2.13492501107e+11,73.17,9553884120.0,15790500.0,8144534.0,59343.0,0.0,0.81,77536.4,8.34,1158954.11,1623753.77,5.33,0.69,39937694.38,1726830.89,173391619.29,286578.77,1470.9,402353.0,249886.0,146328380.0,225049.0,606.32
2769,2769,2016-08-03,2.10798472403e+11,81.75,9538466775.75,15792425.0,8156634.0,62768.0,0.0,0.86,77669.74,8.33,1174458.55,1555605.72,4.83,0.38,57403494.65,3536817.41,319085008.11,528295.18,1627.43,412309.0,243031.0,146580632.0,252252.0,515.06
2772,2772,2016-08-06,2.01893210853e+11,74.55,9110061456.0,15798525.0,8195575.0,63889.0,0.0,0.7,78040.98,6.91,1223918.39,1696112.04,5.52,0.79,16566325.51,2291567.35,157782352.54,273623.66,1350.55,381030.0,193599.0,147286260.0,228244.0,576.55
2780,2780,2016-08-14,2.01893210853e+11,63.74,9223231165.62,15813512.5,8291140.0,67354.0,0.0,0.66,78978.01,8.21,1197995.5,1645931.21,5.67,1.17,11882577.72,2087321.6,105251816.92,180457.46,1324.73,367024.0,197135.0,149095546.0,217257.0,586.43
2781,2781,2016-08-15,2.01893210853e+11,61.7,8995884840.0,15815550.0,8301680.0,55970.0,0.0,0.63,79082.46,7.25,1167746.39,1645931.21,5.98,1.03,15817470.27,1718002.71,116178765.88,204252.4,1223.03,360393.0,199828.0,149296123.0,200577.0,570.97
2782,2782,2016-08-16,2.03483855227e+11,68.34,8945200083.75,15817375.0,8313574.0,61040.0,0.0,0.8,79200.69,7.83,1035485.42,1577645.9,5.27,0.88,19039255.2,2077130.22,120670960.52,213376.76,1389.69,384259.0,252856.0,149499019.0,202896.0,570.14
2784,2784,2016-08-18,2.17375482757e+11,73.73,9046693698.0,15820600.0,8338537.0,62678.0,0.0,0.94,79442.72,11.36,883763.26,1329112.64,3.87,0.56,21788909.85,1999807.95,162671083.18,284474.55,1934.98,394403.0,235996.0,149993469.0,238003.0,575.51
2786,2786,2016-08-20,2.17375482757e+11,80.79,9071049473.5,15824450.0,8364568.0,67999.0,0.0,0.79,79687.53,9.05,1108626.82,1664092.25,4.67,0.73,15567926.13,2377047.79,156886332.93,273688.28,1598.01,403011.0,206355.0,150479105.0,246095.0,576.65
2788,2788,2016-08-22,2.17375482757e+11,50.66,9185393311.75,15828425.0,8389115.0,54200.0,0.0,0.61,79899.43,6.81,1182381.62,1761344.39,6.55,1.52,15404607.04,1338909.57,79203717.81,136485.18,1134.38,357816.0,226083.0,150874361.0,184904.0,582.82
2791,2791,2016-08-25,2.17375482757e+11,65.72,9186966577.5,15834137.5,8428792.0,61596.0,0.0,0.75,80262.25,7.4,1110792.9,1653286.46,4.82,0.73,17189751.05,2131129.91,157159537.19,270871.31,1555.26,409928.0,229999.0,151581139.0,237956.0,582.84
2792,2792,2016-08-26,2.17375482757e+11,64.61,9143727625.12,15835762.5,8442686.0,55999.0,0.0,0.86,80375.1,9.88,940023.47,1404753.2,4.16,0.69,18023876.4,2132803.99,140844312.9,243924.27,1800.06,390942.0,222851.0,151815148.0,234009.0,579.86
2793,2793,2016-08-27,2.17375482757e+11,62.44,9154182799.12,15837412.5,8455634.0,61473.0,0.0,0.84,80486.56,8.96,953716.5,1426364.78,4.36,0.79,12305907.42,2092780.6,123955382.31,214451.96,1717.93,383173.0,187712.0,152041915.0,226767.0,581.07
2796,2796,2016-08-30,2.18441791495e+11,64.37,9106383600.25,15842975.0,8491403.0,57758.0,0.0,0.8,80798.5,7.33,1070546.37,1635101.52,4.91,0.76,13006720.33,1714220.63,144265305.92,250987.84,1511.95,386989.0,250723.0,152632784.0,225282.0,575.22
2798,2798,2016-09-01,2.2075590833e+11,62.71,9105038419.0,15846700.0,8518439.0,62316.0,0.0,0.83,81040.73,8.55,970161.44,1481467.82,4.44,0.62,15333990.49,1783742.78,162059671.65,282053.83,1676.86,392551.0,234933.0,153113647.0,226377.0,574.82
2805,2805,2016-09-08,2.2075590833e+11,63.76,9819424903.75,15859525.0,8608331.0,62424.0,0.0,0.8,81836.11,8.15,1177623.3,1668023.03,4.84,0.84,16922951.23,1603741.19,143426494.41,231650.64,1650.05,400704.0,223812.0,154653768.0,250809.0,614.46
2807,2807,2016-09-10,2.2075590833e+11,64.1,9943784235.0,15863100.0,8638044.0,63958.0,0.0,0.81,82069.79,9.36,1120494.37,1569258.5,5.22,0.77,16550749.95,1761844.57,149137276.18,237915.41,1553.1,379259.0,190432.0,155102868.0,222094.0,625.07
2810,2810,2016-09-13,2.2458699148e+11,55.92,9696828831.25,15869125.0,8679314.0,55677.0,0.0,0.69,82379.66,6.83,1245625.42,1829872.71,6.13,0.97,24913919.86,1672258.49,131334047.49,214931.75,1280.05,401012.0,237998.0,155685228.0,208649.0,609.67
2811,2811,2016-09-14,2.25832872179e+11,68.38,9743639430.0,15871187.5,8695382.0,62502.0,0.0,0.78,82509.42,7.86,1275111.83,1863551.35,5.45,0.9,32818905.11,1993041.53,145930431.22,237702.68,1453.1,404798.0,228878.0,155926443.0,241215.0,610.92
2812,2812,2016-09-15,2.25832872179e+11,62.36,9744519111.25,15873137.5,8709911.0,64166.0,0.0,0.76,82628.64,7.33,1197718.89,1751289.22,5.32,0.91,15168677.68,1897616.61,134490737.57,219075.96,1485.89,388645.0,230842.0,156158243.0,231800.0,612.08
2819,2819,2016-09-22,2.25832872179e+11,64.96,9500151312.75,15886275.0,8811616.0,66259.0,0.0,0.71,83423.91,6.7,1241468.76,1863551.35,5.34,0.83,20607535.08,1867494.6,152507128.52,255024.37,1441.06,408180.0,228039.0,157722748.0,239216.0,598.88
2820,2820,2016-09-23,2.25832872179e+11,62.72,9481980780.0,15888037.5,8827132.0,64496.0,0.0,0.76,83531.43,9.55,1051860.0,1582896.02,4.71,0.91,12923838.33,2326674.02,118467306.42,198504.19,1639.9,391223.0,219880.0,157953975.0,231227.0,597.42
2823,2823,2016-09-26,2.34688749068e+11,50.0,9541084296.25,15894125.0,8871122.0,52246.0,0.0,0.57,83853.78,6.06,1395674.25,2230413.26,7.22,0.92,6562797.42,1861238.25,153681855.53,256012.68,1060.74,374974.0,227516.0,158584970.0,197298.0,601.74
2824,2824,2016-09-27,2.41227200229e+11,60.52,9682117480.87,15896037.5,8886648.0,64288.0,0.0,0.77,83971.71,6.95,1165493.71,1834694.78,5.2,0.79,14621404.89,2278155.6,151722294.05,249096.67,1508.29,430205.0,238511.0,158815739.0,230769.0,608.14
2825,2825,2016-09-28,2.41227200229e+11,63.63,9602149537.5,15898125.0,8902585.0,67693.0,0.0,0.76,84100.53,7.13,1276511.72,2026558.28,5.4,0.89,12980365.42,1775280.08,147525117.76,244254.97,1437.91,425011.0,230695.0,159058747.0,243008.0,605.96
2827,2827,2016-09-30,2.41227200229e+11,68.53,9631379511.0,15901762.5,8935190.0,72151.0,0.0,0.83,84335.4,9.34,1083864.35,1714780.09,4.63,0.72,12937983.99,1838851.92,154115925.82,254451.07,1697.41,440834.0,245515.0,159536472.0,242730.0,606.36
2829,2829,2016-10-02,2.41227200229e+11,58.73,9767249440.0,15905500.0,8966606.0,57964.0,0.0,0.71,84566.83,7.68,1205132.0,1882660.65,5.8,1.19,7094655.17,1536124.18,103778194.3,168997.84,1362.61,391458.0,188141.0,160001345.0,213930.0,614.82
2830,2830,2016-10-03,2.41227200229e+11,53.42,9698339801.0,15907262.5,8982024.0,53426.0,0.0,0.71,84668.14,8.76,1074561.0,1690797.15,5.74,1.12,9087020.02,1420395.18,98603245.04,161729.5,1366.54,396449.0,255570.0,160194028.0,192683.0,610.51
2831,2831,2016-10-04,2.41227200229e+11,75.66,9750081669.0,15909150.0,8999227.0,66808.0,0.0,0.86,84799.69,8.76,1164434.0,1822703.31,4.64,0.78,11646426.4,2004659.2,153303975.3,250145.18,1715.87,469732.0,259375.0,160454841.0,260813.0,611.85
2833,2833,2016-10-06,2.41227200229e+11,72.77,9762755868.75,15913212.5,9035936.0,79463.0,0.0,0.78,85061.62,8.21,1281294.75,2002575.35,4.96,0.88,11326509.25,2302843.29,149242509.55,243264.07,1597.67,470499.0,269284.0,160986314.0,266811.0,612.35
2834,2834,2016-10-07,2.41227200229e+11,77.72,9772903063.5,15915225.0,9054910.0,79449.0,0.0,0.82,85194.83,8.46,1237023.86,1930626.53,4.67,0.86,10859575.08,2291725.0,147862058.63,240794.15,1704.88,497719.0,262224.0,161260800.0,274486.0,612.08
2836,2836,2016-10-09,2.50540187708e+11,67.51,9881956035.0,15919125.0,9091440.0,72829.0,0.0,0.76,85448.53,6.34,1311355.5,2171858.8,5.39,1.02,7779460.19,2376975.88,132635392.01,213666.13,1483.26,439803.0,202451.0,161779891.0,250672.0,618.04
2837,2837,2016-10-10,2.58522748404e+11,58.27,9802318240.0,15921125.0,9108907.0,57362.0,0.0,0.68,85557.69,7.16,1232591.35,2056197.68,6.01,1.06,6954834.42,2698212.13,118494680.52,192461.47,1315.92,410522.0,220329.0,161990439.0,210548.0,615.65
2838,2838,2016-10-11,2.58522748404e+11,68.34,9854065877.25,15922675.0,9126826.0,52990.0,0.0,0.85,85664.89,11.25,969459.85,1606404.44,4.49,0.68,13372142.53,2601110.01,147286256.4,237992.23,1798.19,421619.0,258548.0,162215213.0,224774.0,617.54
2842,2842,2016-10-15,2.58522748404e+11,68.01,10216074251.6,15929512.5,9194097.0,73587.0,0.0,0.85,86152.21,10.23,1090902.33,1747768.03,4.72,0.74,12472092.76,2021409.06,152633388.49,237995.08,1762.67,423263.0,206188.0,163183869.0,239724.0,639.56
2843,2843,2016-10-16,2.58522748404e+11,62.6,10189651485.0,15931287.5,9210781.0,65668.0,0.0,0.78,86263.21,10.21,1135929.6,1824875.44,5.58,0.9,6525990.94,3408105.66,129633563.74,202679.11,1482.02,384627.0,193764.0,163394317.0,210448.0,637.94
2845,2845,2016-10-18,2.58522748404e+11,72.44,10182607559.2,15934475.0,9245471.0,66966.0,0.0,0.92,86478.07,11.26,1001040.49,1606404.44,4.4,0.64,15611329.76,1887070.93,162800543.73,254761.97,1897.85,435282.0,246870.0,163829425.0,237232.0,638.18
2847,2847,2016-10-20,2.58522748404e+11,63.05,10065628111.2,15937975.0,9282480.0,65497.0,0.0,0.8,86710.48,10.25,998480.54,1619255.67,5.14,0.66,20346645.9,1956770.55,154515407.86,244660.6,1595.43,406991.0,265025.0,164281971.0,201025.0,629.25
2849,2849,2016-10-22,2.58522748404e+11,76.08,10128718512.0,15941700.0,9320717.0,75336.0,0.0,0.79,86971.2,6.7,1302488.0,2107602.62,5.09,0.85,16705327.88,3172355.53,158295045.01,249142.28,1618.01,453739.0,212078.0,164817706.0,265355.0,631.92
2850,2850,2016-10-23,2.57535264828e+11,66.62,10587003806.9,15943562.5,9338686.0,65454.0,0.0,0.79,87089.48,7.9,1237419.9,1878507.28,5.91,1.0,22686988.34,1351493.21,127614330.11,192181.57,1454.41,392804.0,187498.0,165034414.0,216708.0,655.48
2851,2851,2016-10-24,2.53618246641e+11,67.49,10504485907.8,15945362.5,9355461.0,54563.0,0.0,0.79,87203.58,9.28,1186462.78,1815470.12,6.42,1.17,11562593.89,1877896.51,104494840.84,158618.72,1330.4,376683.0,222000.0,165225992.0,191578.0,653.0
2852,2852,2016-10-25,2.53618246641e+11,81.14,10445223778.5,15947150.0,9374635.0,78539.0,0.0,0.88,87330.33,9.13,1173414.58,1802862.69,5.39,0.59,17690445.87,3736942.23,207336575.28,316549.22,1587.27,433234.0,231657.0,165452972.0,226980.0,651.39
2853,2853,2016-10-26,2.53618246641e+11,99.09,10491018708.6,15948887.5,9394920.0,73662.0,0.0,0.94,87461.54,12.15,1158039.29,1752432.96,5.09,0.61,23862151.32,3108006.83,195708742.53,297524.65,1705.25,432977.0,221026.0,165690002.0,237030.0,655.31
2856,2856,2016-10-29,2.53618246641e+11,82.18,11016448598.4,15954537.5,9456182.0,80533.0,0.0,0.81,87879.49,8.19,1318835.89,1916329.57,5.45,0.7,22221917.84,1564832.96,194600191.98,281829.12,1650.5,434269.0,223780.0,166493190.0,250876.0,687.68
2857,2857,2016-10-30,2.53618246641e+11,73.16,11433877548.0,15956400.0,9475770.0,71475.0,0.0,0.77,87994.67,7.96,1338194.47,1878507.28,6.03,0.82,29728643.8,1503224.75,167480078.0,233724.65,1541.53,416457.0,202975.0,166722879.0,229689.0,714.89
2859,2859,2016-11-01,2.53618246641e+11,76.3,11251559127.4,15960337.5,9515530.0,72010.0,0.0,0.81,88219.87,12.89,1298202.25,1853292.41,5.58,0.65,23116856.38,1806193.77,207351752.69,294128.47,1644.74,458880.0,242315.0,167173994.0,241778.0,702.0
2861,2861,2016-11-03,2.53618246641e+11,79.52,11811455982.0,15963800.0,9559978.0,79306.0,0.0,0.9,88463.48,8.98,1230807.01,1676788.37,4.8,0.76,24177015.54,4781474.41,169116165.31,228569.33,2018.18,461830.0,267456.0,167689062.0,268418.0,733.33
2862,2862,2016-11-04,2.53618246641e+11,79.22,11015560588.1,15965737.5,9583811.0,82509.0,0.0,0.83,88593.53,11.69,1348852.25,1966759.3,5.12,0.68,56296677.02,6819766.2,204145450.34,295884.41,1752.16,457533.0,243410.0,167962400.0,273338.0,686.17
2863,2863,2016-11-05,2.53618246641e+11,84.33,11304928421.9,15967187.5,9606933.0,77281.0,0.0,0.95,88704.44,12.5,1036526.64,1462462.04,4.37,0.54,29358873.29,5890890.01,198460199.87,280307.05,2138.3,453192.0,236682.0,168210443.0,248043.0,703.69
2864,2864,2016-11-06,2.53967917208e+11,74.56,11320441822.5,15969025.0,9628505.0,77778.0,0.0,0.79,88822.56,8.76,1325997.44,1885928.48,5.67,1.11,14017411.02,5873497.85,123153407.34,173724.65,1624.37,426001.0,222005.0,168452475.0,242032.0,704.79
2865,2865,2016-11-07,2.54620187304e+11,71.77,11416026125.0,15970937.5,9649024.0,68052.0,0.0,0.73,88935.37,11.04,1379564.0,1949214.67,6.24,0.84,15385463.92,5461737.25,169183042.94,236685.84,1483.24,429823.0,268563.0,168680895.0,228420.0,712.0
2866,2866,2016-11-08,2.54620187304e+11,91.27,11260957290.1,15972762.5,9672050.0,70065.0,0.0,0.88,89064.83,11.53,1294398.35,1847956.77,4.92,0.7,13568019.08,4470465.95,190875054.99,270740.91,1878.63,483846.0,289968.0,168955176.0,274281.0,703.81
2868,2868,2016-11-10,2.54620187304e+11,83.73,11575767274.8,15976712.5,9722320.0,87168.0,0.0,0.89,89342.33,9.3,1334964.94,1860614.01,5.15,0.48,40308934.74,2694658.1,289544177.64,399624.83,1837.38,474975.0,266380.0,169521331.0,270095.0,720.93
2869,2869,2016-11-11,2.54620187304e+11,82.29,11422773691.9,15978812.5,9746096.0,85819.0,0.0,0.8,89477.49,11.47,1501227.0,2126416.01,5.74,0.83,18345512.55,1759909.0,187613065.98,262443.61,1615.32,474281.0,250080.0,169792705.0,271374.0,713.69
2870,2870,2016-11-12,2.54620187304e+11,72.74,11437973770.5,15980850.0,9769214.0,86458.0,0.0,0.75,89600.52,6.96,1459015.6,2063129.82,5.93,0.98,14008613.89,1395606.56,152755406.87,213426.02,1562.07,444226.0,224529.0,170047324.0,254619.0,715.45
2872,2872,2016-11-14,2.54620187304e+11,63.15,11247332051.8,15984725.0,9812599.0,66104.0,0.0,0.77,89830.44,8.33,1259145.88,1809985.05,5.88,1.04,19900672.85,1131283.72,124728414.92,177264.2,1547.74,411263.0,266080.0,170497538.0,221328.0,701.9
2874,2874,2016-11-16,2.54620187304e+11,81.45,11389639488.8,15988825.0,9864913.0,92112.0,0.0,0.85,90099.65,8.08,1389794.85,1974529.15,5.16,0.75,22288622.3,1759582.23,190622060.17,267596.06,1797.12,514795.0,286128.0,171048396.0,280352.0,710.91
2875,2875,2016-11-17,2.54620187304e+11,79.74,11832832521.1,15990962.5,9891997.0,95492.0,0.0,0.79,90235.75,10.0,1590935.5,2177044.96,5.66,0.6,44865031.15,1959594.27,270653443.72,365762.72,1692.94,494246.0,273640.0,171339582.0,291186.0,736.91
2876,2876,2016-11-18,2.54620187304e+11,89.03,11777848098.0,15992950.0,9919854.0,92244.0,0.0,0.89,90378.59,9.73,1467356.7,2012500.86,5.51,0.61,36131321.21,1604094.5,249776321.2,339167.23,1745.03,484633.0,272098.0,171617042.0,277460.0,736.96
2877,2877,2016-11-19,2.72434584596e+11,83.54,11978185824.0,15994800.0,9946870.0,89646.0,0.0,0.93,90516.59,8.98,1385428.0,2073243.13,5.24,0.72,22349404.15,1605921.95,198644445.34,265255.37,1864.35,488365.0,245559.0,171892967.0,275925.0,747.52
2879,2879,2016-11-21,2.81800917193e+11,73.7,11678347786.5,15998175.0,9994601.0,72945.0,0.0,0.9,90754.19,11.15,1177092.75,1807083.54,4.99,0.95,26489236.67,1177096.43,128523869.49,176064.91,1911.13,438202.0,283934.0,172389264.0,246537.0,729.06
2883,2883,2016-11-25,2.81800917193e+11,137.18,11801298448.5,16005450.0,10103701.0,120664.0,0.0,0.95,91307.89,19.27,1540282.37,2297377.53,4.83,0.63,16755125.57,1901222.46,252699561.02,342722.47,2033.32,489272.0,311945.0,173572703.0,333466.0,737.45
2884,2884,2016-11-26,2.81800917193e+11,138.07,11852162087.0,16007350.0,10130285.0,95448.0,0.0,0.94,91451.19,12.96,1450482.78,2129276.73,4.78,0.77,14432748.7,1465067.39,194997124.16,263360.15,2074.91,523079.0,274803.0,173888090.0,315387.0,739.78
2885,2885,2016-11-27,2.81800917193e+11,102.63,11718620057.4,16009262.5,10154293.0,100564.0,0.0,0.94,91596.52,13.75,1424452.54,2157293.53,5.31,0.81,12319132.96,1213751.25,183108641.96,250151.83,1814.11,481755.0,234044.0,174167464.0,279374.0,733.67
2886,2886,2016-11-28,2.81800917193e+11,81.15,11573276306.9,16011062.5,10176271.0,77154.0,0.0,0.82,91714.82,12.65,1303985.32,2017209.53,5.72,1.04,11359826.8,950718.26,129855387.79,179648.58,1648.53,454515.0,295352.0,174404853.0,237389.0,727.96
2887,2887,2016-11-29,2.81800917193e+11,109.57,11713912056.0,16013112.5,10202673.0,88951.0,0.0,0.9,91863.91,9.76,1511320.32,2297377.53,5.29,0.79,17786517.74,1514724.19,198614920.79,271509.89,1820.3,515310.0,290723.0,174703383.0,298530.0,733.05
2888,2888,2016-11-30,2.81800917193e+11,102.53,11707747473.8,16014975.0,10229895.0,108762.0,0.0,0.9,92000.68,9.65,1388629.47,2115268.33,4.94,0.64,18774731.95,1427319.39,224707688.25,307376.63,1947.94,506247.0,289146.0,174997523.0,294140.0,732.71
2889,2889,2016-12-01,2.81800917193e+11,99.56,11847589975.0,16016750.0,10256870.0,99847.0,0.0,0.91,92130.22,18.45,1321104.2,1989192.73,4.73,0.67,21330877.48,1366660.38,204169344.0,276016.41,2060.94,500015.0,236205.0,175290177.0,292654.0,742.69
2891,2891,2016-12-03,2.86179638739e+11,121.34,12394634059.0,16020362.5,10314020.0,107283.0,0.0,0.97,92402.2,29.25,1419702.79,2052749.31,4.67,0.64,33314155.04,1792011.06,230344673.88,297726.02,2210.15,513735.0,284484.0,175848122.0,318263.0,772.43
2892,2892,2016-12-04,2.8676576682e+11,101.13,12242481351.0,16022512.5,10339653.0,103329.0,0.0,0.88,92553.7,8.41,1648884.64,2451895.01,5.97,1.11,15079718.4,1235161.95,154632778.48,202377.73,1674.34,492197.0,242653.0,176136110.0,287988.0,764.33
2893,2893,2016-12-05,2.8676576682e+11,92.63,12265688032.0,16024362.5,10364680.0,86087.0,0.0,0.85,92680.54,13.79,1422187.52,2109770.13,6.05,1.47,11710058.47,916341.42,100618181.33,131451.42,1659.79,457491.0,274820.0,176381760.0,245650.0,764.81
2894,2894,2016-12-06,2.8676576682e+11,106.12,12116495500.5,16026262.5,10394132.0,104664.0,0.0,0.88,92814.71,9.31,1450084.71,2166790.94,5.45,0.72,26745481.44,1721222.67,208779869.83,276149.23,1828.95,548221.0,316624.0,176659761.0,278001.0,754.63
2895,2895,2016-12-07,2.8676576682e+11,119.47,12112303227.4,16028137.5,10425918.0,109653.0,0.0,0.96,92959.12,12.53,1435055.31,2138280.53,4.71,0.68,20977699.21,1651414.71,219286012.91,290179.85,2131.74,540804.0,306943.0,176979523.0,319762.0,756.62
2897,2897,2016-12-09,2.8676576682e+11,96.23,12312787200.0,16032275.0,10485871.0,107989.0,0.0,0.85,93247.45,8.76,1516416.0,2238066.96,5.59,0.72,18396293.92,1425236.29,217843730.62,283650.69,1800.7,500354.0,264834.0,177573595.0,282711.0,769.72
2898,2898,2016-12-10,2.8676576682e+11,96.3,12354007766.6,16033962.5,10513322.0,96504.0,0.0,0.93,93373.04,12.28,1312529.71,1924452.48,5.11,0.64,16139725.07,1526017.12,214235917.98,278051.52,1991.22,465342.0,247017.0,177842410.0,268815.0,770.02
2900,2900,2016-12-12,2.8676576682e+11,77.34,12322438123.5,16037950.0,10560295.0,86541.0,0.0,0.68,93620.55,6.09,1807112.16,2679978.27,8.0,1.5,10790493.55,1064341.9,123861653.73,161208.92,1238.53,439143.0,265362.0,178325495.0,232844.0,768.3
2901,2901,2016-12-13,2.8676576682e+11,93.12,12460596315.0,16039900.0,10584824.0,86294.0,0.0,0.8,93746.28,14.57,1520295.44,2223811.75,5.9,0.73,19721035.41,1692640.28,214657678.01,276318.05,1722.19,498688.0,287506.0,178594157.0,268662.0,777.0
2902,2902,2016-12-14,2.8676576682e+11,97.65,12503873910.0,16042125.0,10609307.0,103040.0,0.0,0.81,93891.34,8.69,1739710.08,2537426.23,6.2,0.9,20077997.9,1566232.61,200234698.52,256895.58,1639.08,498359.0,281967.0,178885914.0,291757.0,778.49
2904,2904,2016-12-16,3.08312273901e+11,100.43,12472128285.0,16045450.0,10654351.0,64614.0,0.0,0.95,94138.0,14.9,1249509.75,1958064.63,4.64,0.59,15357872.53,2047186.3,221944104.66,285532.1,2225.86,479430.0,274282.0,179454927.0,282685.0,776.75
2906,2906,2016-12-18,3.10153855703e+11,81.66,12694529298.4,16048912.5,10691889.0,86226.0,0.0,0.81,94384.6,15.09,1439997.29,2235585.61,6.26,0.81,17068492.25,1323237.11,184331270.31,233038.68,1648.51,458680.0,232272.0,179973322.0,239034.0,788.7
2907,2907,2016-12-19,3.10153855703e+11,80.81,12685169466.0,16050675.0,10709127.0,51602.0,0.0,0.86,94506.06,9.83,1398471.23,2173914.28,6.17,0.93,10243644.93,1411672.89,155830419.34,197173.82,1672.26,418498.0,281182.0,180209111.0,235789.0,788.4
2909,2909,2016-12-21,3.10153855703e+11,101.92,12756094676.0,16054287.5,10751122.0,96541.0,0.0,0.97,94779.11,10.71,1380945.27,2127660.78,4.89,0.59,19671152.56,1939201.33,245012593.47,308362.6,2148.35,508908.0,321356.0,180790436.0,296473.0,793.09
2910,2910,2016-12-22,3.10153855703e+11,114.92,13266978907.0,16056275.0,10772741.0,108609.0,0.0,0.96,94932.38,8.78,1659583.37,2451435.25,5.33,0.54,44854043.02,2851534.34,321107915.44,388618.76,2048.28,540310.0,310432.0,181116113.0,325677.0,824.21
2911,2911,2016-12-23,3.10153855703e+11,106.17,13815565559.2,16058262.5,10795676.0,101706.0,0.0,0.91,95078.63,8.58,1717668.81,2451435.25,5.72,0.54,54177733.57,2459189.6,331099339.95,384847.08,1978.89,528878.0,300356.0,181430757.0,314644.0,860.59
2912,2912,2016-12-24,3.10153855703e+11,100.48,14503611550.5,16060162.5,10818540.0,97297.0,0.0,0.88,95213.61,12.77,1720367.4,2343510.43,5.92,0.46,71128607.54,2633796.22,389259376.14,431035.31,2006.55,522516.0,237189.0,181735754.0,304997.0,901.31
2916,2916,2016-12-28,3.10153855703e+11,99.53,15007357451.6,16067662.5,10893168.0,92929.0,0.0,0.87,95697.15,13.02,1828791.58,2405181.75,6.45,0.59,36349743.36,2242009.72,322486430.11,345270.85,1900.93,509115.0,301503.0,182717648.0,296546.0,930.37
2917,2917,2016-12-29,3.12083434211e+11,104.35,15706536997.5,16069712.5,10916410.0,100068.0,0.0,0.86,95839.58,7.66,2011489.19,2589949.67,6.89,0.64,58947752.62,2063689.69,326666676.58,334220.04,1862.15,514772.0,301119.0,183023042.0,305394.0,967.48
2919,2919,2016-12-31,3.17688400354e+11,100.31,15333684493.5,16073550.0,10961809.0,101271.0,0.0,0.87,96117.5,8.5,1880751.85,2479403.03,6.86,0.62,55218054.01,2207636.67,316213793.61,331471.42,1826.86,496024.0,247437.0,183614465.0,286818.0,952.15
2921,2921,2017-01-02,3.17688400354e+11,65.07,16144874870.0,16077350.0,10992405.0,55180.0,0.0,0.69,96345.45,10.84,1961202.6,2463610.66,11.21,1.18,33991911.05,1084340.88,170736309.72,170022.21,1157.06,355324.0,290282.0,184045240.0,180502.0,997.72
2923,2923,2017-01-04,3.17688400354e+11,117.5,16604032593.8,16081387.5,11037425.0,90471.0,0.0,0.9,96645.36,12.34,2141405.0,2589949.67,7.41,0.65,41550985.51,1950525.35,340688236.3,329964.39,1839.41,515023.0,326689.0,184640586.0,301664.0,1023.14
2929,2929,2017-01-10,3.17688400354e+11,102.04,14483317500.0,16092575.0,11190916.0,73457.0,0.0,0.92,97491.6,10.71,1548900.0,2147763.14,6.0,0.6,41076985.16,2095379.05,267769180.27,297521.31,1984.9,475571.0,267011.0,186420423.0,269947.0,894.18
2931,2931,2017-01-12,3.36899932795e+11,111.82,12637835230.9,16096487.5,11240523.0,91277.0,0.0,0.92,97786.37,15.27,1522759.63,2562350.13,5.24,0.4,131253668.4,3980330.05,389299060.46,495840.25,1980.77,491692.0,299020.0,187047369.0,303058.0,785.22
2932,2932,2017-01-13,3.36899932795e+11,106.35,12943143563.6,16098637.5,11265681.0,90749.0,0.0,0.8,97925.26,8.5,1750688.22,2897297.86,6.12,0.57,76636270.25,3589294.9,317369300.88,394742.84,1721.13,483077.0,294259.0,187345125.0,297756.0,803.37
2934,2934,2017-01-15,3.36899932795e+11,86.85,13128500736.2,16102662.5,11310109.0,75413.0,0.0,0.74,98180.09,6.83,1759417.39,2880550.47,7.52,1.17,27475928.3,1500321.71,154658301.41,189694.96,1408.54,446468.0,238971.0,187862543.0,242269.0,817.91
2937,2937,2017-01-18,3.36899932795e+11,109.39,14562228011.6,16108837.5,11375964.0,84793.0,0.0,0.9,98563.56,15.14,1808883.98,2646087.06,6.43,0.64,66791560.4,2310740.48,292157921.6,323187.11,1852.51,502461.0,288284.0,188658879.0,292697.0,903.84
2938,2938,2017-01-19,3.36899932795e+11,108.62,14128772648.2,16110712.5,11398826.0,100479.0,0.0,0.89,98698.63,12.42,1672839.35,2528855.36,5.85,0.67,51289482.24,1939717.75,259176379.48,295532.82,1978.48,500305.0,295079.0,188957630.0,298751.0,874.99
2939,2939,2017-01-20,3.36899932795e+11,112.39,14500148590.1,16112887.5,11421609.0,99472.0,0.0,0.83,98843.81,10.02,1969902.98,2914045.25,6.84,0.87,43734448.33,2603895.11,234505943.28,260588.21,1727.61,516338.0,296740.0,189258235.0,300605.0,895.79
2940,2940,2017-01-21,3.36899932795e+11,104.84,14465048400.0,16115250.0,11442446.0,93994.0,0.0,0.72,98980.32,10.9,2134044.0,3165256.04,7.42,0.96,27016866.76,2588414.22,230407548.73,256692.9,1578.71,516009.0,295214.0,189556612.0,298377.0,893.62
