,Unnamed: 0,Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
1000,1000,2011-09-30,1689334.4046,3.38489362,39465880.0,7376800.0,2.0,0.0,0.0,0.0182305777945,425.0,0.0,32918.55,10.3292040559,5.71304234641,10.2110639553,220748.91987,282245.872715,322381.0,60258.0,45.0,11409.0,5762.0,1607992.0,5762.0,5.35
1003,1003,2011-10-03,1689334.4046,9.34666058,37541401.209,7396650.0,2.0,0.0,0.0,0.0185876919673,430.0,0.0,33036.16914,10.9170449371,5.2664066858,12.3816662424,72999.5560622,389637.530959,266815.0,52570.0,43.0,11545.0,6273.0,1624994.0,6273.0,5.07546
1005,1005,2011-10-05,1689334.4046,3.52404524,37235250.0,7410000.0,2.0,0.0,0.0,0.018121642788,434.0,0.0,34436.325,11.5048858184,5.53816741718,8.62013027185,115499.199398,453881.760451,399487.0,79500.0,46.0,12453.0,6218.0,1636528.0,6218.0,5.025
1006,1006,2011-10-06,1689334.4046,6.66264112,36564084.5,7416650.0,2.0,0.0,0.0,0.0191324563851,436.0,0.0,32814.08,11.1689767434,5.4653697535,4.9583470186500005,266863.627444,429374.466928,661795.0,134238.0,55.0,11909.0,6004.0,1642532.0,6004.0,4.93
1010,1010,2011-10-10,1689334.4046,3.17994555,31696314.8235,7441550.0,2.0,0.0,0.0,0.0184744010537,444.0,0.0,25143.06111,9.90931771216,4.5466656618400005,10.5769779073,93576.43230539998,296865.679824,237715.0,55810.0,43.0,10553.0,5530.0,1664798.0,5530.0,4.25937
1013,1013,2011-10-13,1689334.4046,4.68456623,33185207.5,7457350.0,2.0,0.0,0.0,0.021570111369,449.0,0.0,20265.3,7.64193145599,4.27628191602,6.338968745580001,194858.359406,306799.87248200004,319694.0,71841.0,43.0,9294.0,4739.0,1681881.0,4739.0,4.45
1014,1014,2011-10-14,1689334.4046,3.47204625,30711001.2,7464000.0,2.0,0.0,0.0,0.0182192881305,451.0,0.0,27374.10115,11.1689767434,4.82278032946,8.65051943171,58437.5630056,270082.897103,316445.0,76909.0,36.0,10647.0,5676.0,1687557.0,5676.0,4.11455
1016,1016,2011-10-16,1468195.4272200004,2.8099505,29167809.4815,7477200.0,2.0,0.0,0.0,0.0160635661304,454.0,0.0,23998.3368012,8.9770800384,4.91970824133,10.962212176900001,113985.411955,233069.900188,218919.0,56120.0,38.0,9706.0,4878.0,1698515.0,4878.0,3.9009000002
1018,1018,2011-10-18,1468195.4272200004,3.1571327,21718680.0,7489200.0,2.0,0.0,0.0,0.0182529734814,458.0,0.0,18423.7,9.26901760063,3.31242358864,6.14694659294,317874.15899,406424.715152,299721.0,103352.0,51.0,10981.0,5562.0,1709670.0,5562.0,2.9
1019,1019,2011-10-19,1468195.4272200004,3.42772158,19863795.042,7495800.0,2.0,0.0,0.0,0.0151152105042,459.0,0.0,17497.88397,9.63393955341,3.63781371518,7.263725786060001,256867.556222,274846.112574,240894.0,90904.0,48.0,9684.0,4810.0,1714480.0,4810.0,2.6499900000000003
1022,1022,2011-10-22,1468195.4272200004,2.66416828,24791415.0,7512550.0,2.0,0.0,0.0,0.0196935065249,462.0,0.0,15516.6,6.86053271228,3.21921161826,4.8953934740300005,335137.998744,615136.934867,316963.0,96049.0,41.0,9425.0,4820.0,1729365.0,4820.0,3.3
1023,1023,2011-10-23,1468195.4272200004,3.00894325,25259808.0,7517800.0,2.0,0.0,0.0,0.0209809257871,464.0,0.0,17650.08,7.66336100839,3.23795266924,4.974501354030001,230988.732967,557222.73155,354811.0,105599.0,50.0,10417.0,5451.0,1734816.0,5451.0,3.36
1025,1025,2011-10-25,1468195.4272200004,3.01637396,22892568.0,7530450.0,2.0,0.0,0.0,0.0165644645691,468.0,0.0,19769.12,9.4879707723,3.74273381295,5.84680328953,459931.28381800005,354032.3212800001,338118.0,111223.0,50.0,10830.0,5282.0,1746017.0,5282.0,3.04
1031,1031,2011-10-31,1468195.4272200004,2.56528203,25628187.2,7564400.0,2.0,0.0,0.0,0.014152443322,477.0,0.0,23214.576,9.99886150619,4.68413559322,8.08399090092,115362.062703,226517.56370100004,287167.0,84760.0,43.0,9725.0,4956.0,1776844.0,4956.0,3.388
1033,1033,2011-11-02,1203461.9263799998,3.23511613,26072620.0,7579250.0,2.0,0.0,0.0,0.0144416670136,481.0,0.0,25982.32,9.033486944249999,4.5186643478300015,5.460776183459999,126384.516159,403170.84735,475799.0,138314.0,40.0,10673.0,5750.0,1788479.0,5750.0,3.44
1034,1034,2011-11-03,1203461.9263799998,2.88038385,25024894.4,7585600.0,2.0,0.0,0.0,0.0166805222279,483.0,0.0,20955.248,7.59770093987,3.64692794988,5.54883714694,97206.2258323,357650.877977,377651.0,114474.0,42.0,10207.0,5746.0,1794225.0,5746.0,3.299
1035,1035,2011-11-04,1203461.9263799998,3.33893916,24439088.135,7592750.0,2.0,0.0,0.0,0.0178765717086,485.0,0.0,23023.64722,8.55489160946,3.45596625938,6.91993238342,149101.048911,346464.874466,332715.0,103368.0,39.0,11518.0,6662.0,1800887.0,6662.0,3.21874
1036,1036,2011-11-05,1203461.9263799998,3.42899532,24396802.5,7600250.0,2.0,0.0,0.0,0.0180711809794,487.0,0.0,24084.63,8.9736625274,3.66306159696,6.71578419278,184400.332037,368120.7916,358627.0,111722.0,43.0,12548.0,6575.0,1807462.0,6575.0,3.21
1040,1040,2011-11-09,1203461.9263799998,3.78935692,23757951.6,7629400.0,2.0,0.0,0.0,0.0165072728896,494.0,0.0,26322.642000000003,10.1103264475,3.97202987777,3.25266711532,195261.768901,1193440.33258,809263.0,259879.0,41.0,12174.0,6627.0,1830187.0,6627.0,3.114
1041,1041,2011-11-10,1203461.9263799998,3.43121601,22909950.0,7636650.0,2.0,0.0,0.0,0.0177213668823,496.0,0.0,21759.0,8.67454044315,3.4190760528,5.803498650240001,88246.85010780003,389487.380272,374929.0,124976.0,37.0,11557.0,6364.0,1836551.0,6364.0,3.0
1044,1044,2011-11-13,1203461.9263799998,2.52287731,23728578.15,7656850.0,2.0,0.0,0.0,0.0130159935984,501.0,0.0,22783.848,8.79418927685,4.477957547169999,9.35964671418,39810.3551853,275344.19986500003,243426.0,78550.0,36.0,9589.0,5088.0,1852424.0,5088.0,3.099
1047,1047,2011-11-16,1192497.75009,3.57793717,19965270.0,7678950.0,2.0,0.0,0.0,0.017596818450700002,507.0,0.0,17297.8,7.88415816373,2.95436379163,0.473524218569,101963.934889,1877613.01145,3652992.0,1404997.0,37.0,10639.0,5855.0,1870341.0,5855.0,2.6
1048,1048,2011-11-17,1192497.75009,2.95917489,19986502.722,7686200.0,2.0,0.0,0.0,0.016619478423,509.0,0.0,18857.44812,8.59551078,3.3698084560400003,0.281331767429,380780.16171,2858886.19691,6702922.0,2577739.0,39.0,10600.0,5596.0,1875937.0,5596.0,2.60031
1049,1049,2011-11-18,1192497.75009,3.34454677,18385518.645,7692750.0,2.0,0.0,0.0,0.015180886246799996,510.0,0.0,15661.53894,7.76559939435,3.2506307472,0.227816280307,99253.8001565,5136996.58082,6874636.0,2876441.0,42.0,9438.0,4818.0,1880755.0,4818.0,2.38998
1051,1051,2011-11-20,1192497.75009,4.0309302,19256294.4,7705600.0,2.0,0.0,0.0,0.017051517963399997,514.0,0.0,16003.596,7.58776124028,3.33686321935,0.973286332806,256401.036622,1958849.41288,1644284.0,657977.0,41.0,8068.0,3404.0,1890460.0,4796.0,2.499
1053,1053,2011-11-22,1192497.75009,3.37516787,18139885.0,7719100.0,2.0,0.0,0.0,0.0164065184417,517.0,0.0,15869.55,8.002716933110001,2.9546732452099995,0.405060333427,112267.632459,3512090.6894900007,3917824.0,1667159.0,42.0,8795.0,3999.0,1900875.0,5371.0,2.35
1054,1054,2011-11-23,1192497.75009,3.41667059,18387047.0,7725650.0,2.0,0.0,0.0,0.0165992547538,519.0,0.0,15596.14,7.76559939435,2.775113879,0.571379919155,104758.997236,1556254.49198,2729557.0,1146873.0,47.0,8805.0,4161.0,1906495.0,5620.0,2.38
1057,1057,2011-11-26,1192497.75009,3.60336148,19602253.125,7744100.0,2.0,0.0,0.0,0.0168821079524,525.0,0.0,16081.03125,7.528481855589999,3.21363534173,3.60195846943,161761.78173299998,2154058.3638,446452.0,176376.0,36.0,8122.0,3724.0,1921893.0,5004.0,2.53125
1058,1058,2011-11-27,1192497.75009,2.73332716,19347375.7,7749800.0,2.0,0.0,0.0,0.0165078932779,526.0,0.0,14235.043,6.75784985462,2.96934564038,0.511353766059,64291.6382679,1799564.62094,2783795.0,1115079.0,40.0,8141.0,3508.0,1926687.0,4794.0,2.4965
1060,1060,2011-11-29,1192497.75009,4.44141507,23141353.95,7762950.0,2.0,0.0,0.0,0.0207359670735,530.0,0.0,20729.874,8.239834471860004,3.17504579568,0.339633625478,560597.273147,3011316.72739,6103599.0,2047500.0,38.0,11164.0,5331.0,1939141.0,6529.0,2.9810000000000003
1062,1062,2011-12-01,1090715.68005,4.31536335,24427630.0,7779500.0,13.0,0.0,0.0,0.017739584639299998,535.0,0.0,29057.56,10.0306575508,4.31441128434,0.376206403671,360947.275796,3247186.58629,7723835.0,2459820.0,44.0,11715.0,5198.0,1952208.0,6735.0,3.14
1063,1063,2011-12-02,1090715.68005,4.30495028,24436704.3,7787350.0,22.0,0.0,0.0,0.0166080863612,537.0,11.066666666700002,24645.852000000006,8.5125039755,3.90212982901,0.237357719451,215031.277817,4672086.59002,10383421.0,3308930.0,48.0,10589.0,4961.0,1958524.0,6316.0,3.138
1064,1064,2011-12-03,1090715.68005,4.0934545,24397802.5515,7794850.0,23.0,0.0,0.0,0.0161172485352,539.0,12.7833333333,23487.44496,8.13296558169,4.24497469004,0.203795424088,279870.273191,4034195.81939,11525011.0,3682124.0,37.0,9426.0,4169.0,1964057.0,5533.0,3.1299900000000003
1065,1065,2011-12-04,1090715.68005,3.5088385000000004,23327083.0,7801700.0,28.0,0.0,0.0,0.0149336905375,541.0,16.0166666667,20490.47,7.42810856461,3.87343478261,0.213852115128,432545.74342,3364466.2961,9581607.0,3204551.0,37.0,9094.0,3899.0,1969347.0,5290.0,2.99
1066,1066,2011-12-05,1090715.68005,3.61583294,22882421.0,7809700.0,28.0,0.0,0.0,0.0162573218346,543.0,13.3666666667,23448.79,8.67516328714,3.69446825272,0.424932774177,132611.52254,2092723.78582,5518235.0,1883357.0,36.0,10411.0,4689.0,1975694.0,6347.0,2.93
1067,1067,2011-12-06,1090715.68005,3.49937086,23843832.5,7817650.0,38.0,0.0,0.0,0.017461080971,545.0,15.183333333299998,24256.65,8.62094351659,3.4548711009800006,0.136530634767,192633.827981,7369513.046560002,17766452.0,5825066.0,36.0,11341.0,5580.0,1982715.0,7021.0,3.05
1069,1069,2011-12-08,1090715.68005,3.28631467,24281370.0,7832700.0,60.0,0.0,0.0,0.0167668144424,550.0,14.0166666667,23879.3,8.34984466387,4.12636944876,0.197463040143,140165.84331700002,4750151.41584,12093048.0,3900983.0,42.0,9481.0,4203.0,1995621.0,5787.0,3.1
1072,1072,2011-12-11,1090715.68005,90.99811174,26551083.0,7855350.0,112.0,0.0,0.0,0.0161564925621,556.0,13.25,24809.2,7.86186672897,4.73458015267,2.7257769515099994,455091.767488,908804.148718,910170.0,269281.0,42.0,8549.0,3694.0,2012341.0,5240.0,3.38
1073,1073,2011-12-12,1090715.68005,305.20213478,26277880.0585,7862050.0,118.0,0.0,0.0,0.0182756950606,558.0,10.633333333300001,23413.30185,7.26544925298,4.7549353879,2.16792401343,189891.384333,780887.0582569998,1079987.0,323120.0,33.0,8547.0,3475.0,2017265.0,4924.0,3.34237
1074,1074,2011-12-13,1155038.33396,4.77703305,25966050.0,7868500.0,127.0,0.0,0.0,0.0186287709909,560.0,15.6166666667,21298.2,7.406827444789998,3.86186763373,3.97301048219,118072.734755,415686.930065,536072.0,162446.0,31.0,9008.0,3910.0,2022780.0,5515.0,3.3
1075,1075,2011-12-14,1155038.33396,3.6461913,25808668.9,7875700.0,153.0,0.0,0.0,0.0149639778667,562.0,17.05,23604.231,8.26808645,4.60570360976,5.64114804456,254484.35215500003,414644.02245,418430.0,127687.0,34.0,9943.0,3602.0,2027905.0,5125.0,3.277
1076,1076,2011-12-15,1155038.33396,8.39607542,25169111.605,7881850.0,185.0,0.0,0.0,0.0167620666628,564.0,15.933333333299998,19664.3414,7.0623238427100015,3.5910046384199994,4.34230244692,74118.04566739999,460923.223167,452855.0,141814.0,49.0,8700.0,3972.0,2033381.0,5476.0,3.1933
1078,1078,2011-12-17,1155038.33396,2.72970204,25501980.5,7895350.0,213.0,0.0,0.0,0.0134329011995,567.0,13.183333333299998,23585.46,8.38292098403,4.8942643702,5.49919159358,70908.4371106,427685.75637,428890.0,132783.0,42.0,7780.0,3386.0,2043519.0,4819.0,3.23
1081,1081,2011-12-20,1155038.33396,5.83700461,35626500.0,7917000.0,242.0,0.0,0.0,0.0242767475269,573.0,14.9,30397.5,7.751331046880001,4.54780071813,3.42455412447,662323.373816,487765.091405,887634.0,197252.0,30.0,10966.0,5116.0,2060018.0,6684.0,4.5
1082,1082,2011-12-21,1155038.33396,3.99252286,32570722.5,7924750.0,265.0,0.0,0.0,0.0158053613478,575.0,12.925,31864.83,8.89967638715,5.62287453679,4.716344858259999,418278.253995,608602.022159,675626.0,164386.0,31.0,9328.0,4158.0,2065685.0,5667.0,4.11
1083,1083,2011-12-22,1155038.33396,4.15561326,31663067.4835,7931650.0,291.0,0.0,0.0,0.0173516411712,577.0,14.6,27560.69896,7.92358284792,4.73714316947,6.5696320337800005,257009.433073,497996.019286,419517.0,105090.0,35.0,9669.0,4263.0,2071503.0,5818.0,3.99199
