Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,BCDDY,BCDDM,BCDDE,TVTVR,NETDF,MIOPM,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2013-03-07,4367876.00084,158.50149922,461811834.598,10868025.0,134344.0,11681961.0,16758380.0,18164723.0,1.9206969036,-154737.139759,54.0,13346.0,130021.32522,0.190443070311,5489.0,9.33333333333,168186.14618,33.003500644,2.69429771366,1.18135118756,7412289.28992,1653013.75407,14236761.0,335040.0,376.0,51281.0,21927.0,14002801.0,62423.0,42.49271
2013-03-08,4367876.00084,55.6880887,467264591.5,10871675.0,134908.0,2073865.0,4189927.0,5368543.0,1.36546756286,-154483.525948,53.0,338.0,1712.2978009,0.197359352896,5517.0,10.5833333333,159240.9,31.7007308818,2.45689048662,1.55697065586,7490189.54791,1504043.04232,10227611.0,237962.0,364.0,48391.0,20934.0,14067615.0,64814.0,42.98
2013-03-09,4367876.00084,39.84122112,500413490.286,10875925.0,135956.0,6699265.0,8630303.0,9723727.0,3.34548785498,-193714.120794,56.0,7813.0,53150.1713301,0.125078089097,5538.0,10.1666666667,197341.69368,36.9118099308,4.13965919909,2.63082028547,2242168.31805,874958.378145,7501147.0,163029.0,318.0,41355.0,17139.0,14115286.0,47671.0,46.01112
2013-03-10,4367876.00084,64.60075075,505945575.0,10880550.0,137064.0,981671.0,2552719.0,3261583.0,5.08140223197,-212058.56509,56.0,16943.0,113591.272201,0.170951405087,5569.0,7.11666666667,218038.5,40.1687343365,3.05675732511,3.12341828544,1373787.19226,1273495.25877,6980765.0,150124.0,353.0,45331.0,21266.0,14186616.0,71330.0,46.5
2013-03-11,4367876.00084,56.8499929,519656182.44,10885200.0,138195.0,2612534.0,4739460.0,5575288.0,4.11899882086,-219275.603394,57.0,16560.0,102236.459062,0.165607472902,5599.0,6.9,224663.0282,40.3858626302,3.32292601982,2.47397600094,2204674.39552,1090979.46154,9081051.0,190220.0,246.0,42498.0,16740.0,14254226.0,67610.0,47.7397
2013-03-12,4367876.00084,50.36590821,490159579.137,10888150.0,139373.0,3369309.0,5987566.0,7165690.0,1.39920284333,-130534.88665,55.0,8875.0,111206.460698,0.170844546819,5619.0,12.4666666667,135053.13,25.6211386579,3.04105224049,1.25193390377,7709790.44815,1280750.73856,10787561.0,239629.0,168.0,39137.0,16281.0,14298636.0,44410.0,45.01771
2013-03-13,4367876.00084,63.01622716,509745491.08,10892000.0,140235.0,2732838.0,7991945.0,8856162.0,4.59251452177,-177230.802699,57.0,8495.0,113242.21623,0.16614738068,5644.0,8.71666666667,183128.36087,33.4377572314,3.25984585987,1.41848545747,2811125.16038,1598992.55008,12910133.0,275858.0,220.0,54264.0,21149.0,14354813.0,56177.0,46.79999
2013-03-14,4847647.15207,55.59309207,515147644.871,10896625.0,141235.0,3940594.0,5912749.0,6934457.0,5.73741383683,-216022.778345,52.0,11098.0,125951.094609,0.144459013037,5670.0,7.93333333333,221251.1652,44.5809016947,3.76072826353,1.96866239849,1958836.30111,1278859.21725,11238654.0,237725.0,247.0,47557.0,20098.0,14413645.0,58832.0,47.27589
2013-03-15,4847647.15207,62.68231527,515066888.794,10900875.0,142158.0,1286264.0,3791990.0,5012939.0,12.3982374624,-197850.969969,52.0,10107.0,97488.6749295,0.159684461706,5697.0,8.45,203742.2156,40.9662339897,3.39208536894,1.90637077513,862012.776554,4072067.00606,10687439.0,226189.0,227.0,51067.0,21347.0,14473709.0,60064.0,47.25005
2013-03-16,4847647.15207,37.94693049,513747505.25,10905275.0,142930.0,2430856.0,4884391.0,5636980.0,8.08334124216,-205496.320105,52.0,7197.0,87035.9245982,0.120288149877,5718.0,7.35,209027.07,42.4121010717,4.821958292,2.77026294422,933449.069241,3481094.35017,7545387.0,160165.0,241.0,42592.0,18570.0,14517058.0,43349.0,47.11
2013-03-17,4847647.15207,31.01708237,517607733.665,10910350.0,143822.0,1332981.0,2415798.0,3499190.0,9.31788615504,-239296.13318,52.0,5894.0,69821.1834278,0.0758208946641,5733.0,5.9,242238.3414,48.9185029407,7.09045607657,3.85410996545,674530.174884,990629.708484,6285195.0,132482.0,267.0,41008.0,17059.0,14551222.0,34164.0,47.4419
2013-03-18,4847647.15207,36.37341092,520091411.25,10914825.0,144807.0,2288675.0,4646310.0,6179988.0,10.3651290891,-211500.55697,53.0,6083.0,89015.5656905,0.0993256222602,5750.0,6.55,214949.15,43.1350346127,5.45680866188,2.29675720931,902913.046981,1640629.40436,9358810.0,196407.0,276.0,42920.0,19061.0,14590613.0,39391.0,47.65
2013-03-19,4847647.15207,53.53768945,630724760.0,10919750.0,145918.0,4558699.0,6560742.0,8358526.0,2.24723452156,-281375.663057,61.0,7608.0,150563.947254,0.115855788216,5772.0,6.3,287529.28,47.4726358587,5.90348588441,1.53114203261,8356380.37053,3904974.87728,18778746.0,325117.0,229.0,52355.0,24469.0,14639318.0,48705.0,57.76
2013-03-20,4847647.15207,34.14708481,692714184.19,10924425.0,147332.0,3071864.0,5313705.0,6446598.0,3.48939675063,-294274.951871,64.0,7359.0,134493.929758,0.103490854967,5791.0,6.75,298596.13603,45.0628573887,7.01275596022,1.61765922579,5289891.83875,1907336.62961,18458531.0,291100.0,375.0,49153.0,22659.0,14681897.0,42579.0,63.40967
2013-03-21,4847647.15207,46.79446898,806634000.0,10930000.0,148934.0,4978905.0,9472082.0,10648179.0,2.86229482835,-407981.568189,69.0,9862.0,138839.713778,0.112556752603,5816.0,5.35,414829.8,53.7380598807,7.70486255572,2.01611248766,7188542.11769,1692764.3183,20575727.0,278804.0,302.0,51230.0,23501.0,14735737.0,53840.0,73.8
2013-03-22,4847647.15207,64.6326007,781897187.5,10935625.0,150484.0,5449665.0,12883327.0,14193600.0,4.59449450626,-397566.26905,68.0,10257.0,166221.991068,0.125652766758,5844.0,5.85,406763.5,54.2200155747,6.76484724509,1.86578953867,4745058.65584,1872881.84904,21801146.0,304911.0,412.0,58318.0,26754.0,14795866.0,60129.0,71.5
2013-03-23,4847647.15207,62.01260975,689275125.0,10940875.0,151985.0,11032606.0,13747237.0,14496356.0,1.49638904504,-326843.205586,64.0,11788.0,241989.937619,0.133904452551,5872.0,6.15,334656.0,50.6053478697,5.7697320782,2.2068126656,10134180.3278,1496233.09781,15164676.0,240709.0,319.0,50716.0,22002.0,14853868.0,58002.0,63.0
2013-03-24,6695826.2826,38.61417031,767335630.0,10946300.0,153442.0,2662175.0,7298905.0,8002473.0,3.71719254397,-377585.646661,55.0,6873.0,79587.5554648,0.106312791323,5895.0,5.2,382956.3,72.2287385885,7.68463900148,3.00443803778,3429027.0366,1082056.08028,12746354.0,181831.0,363.0,57950.0,24811.0,14903702.0,49834.0,70.1
2013-03-25,6695826.2826,47.36378797,809051214.606,10949700.0,155040.0,3138396.0,10378695.0,11718611.0,3.58137096969,-247719.517382,58.0,9931.0,112691.218795,0.173441353966,5918.0,7.08333333333,254691.86706,45.2677808665,4.99288128168,1.22888936368,5786993.34377,1428160.79191,20725370.0,280497.0,360.0,51092.0,25336.0,14954713.0,51011.0,73.88798
2013-03-26,6695826.2826,43.96831871,854380800.0,10953600.0,156702.0,5985664.0,10338575.0,11371172.0,4.45416661805,-300770.471141,60.0,8358.0,197052.855515,0.148378555591,5941.0,7.06666666667,307554.0,51.9248074646,6.5094926662,1.47833457485,4670702.29584,1381606.5927,20804086.0,266719.0,283.0,56598.0,24343.0,15001960.0,47247.0,78.0
2013-03-27,6695826.2826,58.81127579,974055075.0,10956750.0,158841.0,4107307.0,8293820.0,9441164.0,3.56129800129,-274806.677582,65.0,10190.0,133698.471374,0.183230263846,5964.0,9.76666666667,285191.2,41.9392675675,5.48518454407,1.25333920185,6389386.81038,3055075.43613,22754510.0,255956.0,240.0,56615.0,27647.0,15053953.0,51993.0,88.9
2013-03-28,6695826.2826,45.41463054,1025609049.19,10961225.0,161197.0,6021216.0,8670670.0,10100397.0,4.6778364892,-414463.05856,67.0,11540.0,212963.790595,0.159742088957,5992.0,6.5,422922.8852,59.5803880523,7.39763661361,1.52711000282,5920328.80281,1882944.37335,27694330.0,295984.0,344.0,65540.0,33459.0,15111123.0,57170.0,93.56701
2013-03-29,6695826.2826,76.29513174,976502263.75,10965775.0,163619.0,3716230.0,6980759.0,8576370.0,1.9855483594,-398383.418519,65.0,10896.0,178429.759017,0.173610566737,6023.0,6.75,411945.3,60.578942042,6.22226871082,1.49951879156,13835892.2302,1552824.38049,27471833.0,308499.0,366.0,69638.0,30749.0,15177328.0,66205.0,89.05
2013-03-30,6695826.2826,45.94568999,998263065.301,10969925.0,165764.0,4741195.0,15387778.0,16326590.0,4.97655530183,-373468.90117,66.0,10600.0,90146.9776591,0.164656317378,6050.0,7.31666666667,381744.95805,55.2533207636,6.38508301219,1.69652218521,4521524.95383,1765378.99258,22501619.0,247271.0,431.0,60390.0,27579.0,15237115.0,59787.0,90.99999
2013-03-31,6695826.2826,54.29219339,1015081234.74,10973850.0,167617.0,1879666.0,3095048.0,3780046.0,7.18756694781,-358040.510819,66.0,6995.0,64902.2117499,0.177461854971,6077.0,7.71666666667,368057.53979,52.2576587945,8.25500246243,2.96701357637,1725894.6495,1559233.9022,12404983.0,134108.0,389.0,49192.0,19367.0,15281701.0,44586.0,92.50001
2013-04-01,6695826.2826,53.03664377,1125488152.79,10979300.0,169896.0,5827628.0,8209234.0,9211119.0,2.40221820318,-553242.767617,69.0,8300.0,101393.979317,0.120382160222,6103.0,5.76666666667,564112.58503,72.5615899184,10.7513500358,2.97535063601,7892510.74379,1340646.51759,18959533.0,184953.0,340.0,55367.0,22408.0,15334170.0,52469.0,102.51001
2013-04-02,6695826.2826,57.61575904,1194254982.75,10983675.0,172965.0,16600769.0,24227806.0,26113352.0,5.51495701703,-469429.18852,71.0,9986.0,238431.256892,0.166685643877,6132.0,7.38333333333,481891.36,58.2489827327,7.99580805734,1.09215604978,8000595.47089,2511772.57462,44122940.0,405803.0,363.0,70819.0,31282.0,15394438.0,60268.0,108.73
2013-04-03,6695826.2826,72.7152671,1525041868.75,10988125.0,176862.0,15650132.0,22567792.0,24086368.0,3.00463224933,-607523.348079,77.0,11277.0,242965.068727,0.174664717042,6163.0,6.78333333333,627608.38,59.2475367224,9.63003099491,1.16822688286,17880111.1248,2426363.03691,53723159.0,387082.0,375.0,85804.0,35162.0,15459610.0,65172.0,138.79
2013-04-04,6695826.2826,79.62487035,1450949397.95,10992125.0,180768.0,8786740.0,22458967.0,23576222.0,2.92650126565,-517485.557535,76.0,11443.0,487493.006473,0.209831798077,6196.0,7.68333333333,538423.88021,53.2562127842,7.79782007024,1.10786475974,16606910.6555,2285305.00319,48600145.0,368186.0,365.0,86046.0,37870.0,15528658.0,69048.0,131.99899
2013-04-05,7672999.92016,52.66033205,1581185255.0,10995725.0,183747.0,18368965.0,33625402.0,34693218.0,3.7792437235,-510107.444251,75.0,9595.0,176175.491727,0.182260162301,6222.0,7.58333333333,525157.6,54.9254728655,9.3672761001,1.49678152467,9283812.07017,2277775.25752,35085788.0,243990.0,374.0,82343.0,35319.0,15584721.0,56063.0,143.8
2013-04-06,7672999.92016,42.12188594,1567463462.68,10999925.0,186328.0,6603203.0,9024272.0,9661063.0,5.84944847125,-592487.86024,75.0,8996.0,136250.885136,0.156958653813,6248.0,5.78333333333,604475.0313,64.0797183431,10.5677453024,2.22522102724,4643979.47591,1383020.59815,27164719.0,190633.0,412.0,68732.0,28056.0,15641921.0,57200.0,142.49765
2013-04-07,7672999.92016,50.70171294,1761733096.31,11003975.0,189100.0,3108391.0,8494839.0,9201496.0,3.21745073144,-640286.455969,77.0,8929.0,149269.830654,0.189704865585,6278.0,7.38333333333,656408.77,61.7911569737,11.1596186671,2.47128179846,8255439.50007,1094580.44135,26561470.0,165906.0,349.0,74149.0,25164.0,15700741.0,58820.0,160.0997
2013-04-08,7672999.92016,48.65175566,2025508800.0,11008200.0,193799.0,11462185.0,14483126.0,15825007.0,2.91031390242,-768448.076959,80.0,11668.0,206544.25648,0.177913327189,6308.0,6.46666666667,786232.0,64.461145238,12.3874586419,1.47551650923,18309092.0797,1371481.26994,53285205.0,289594.0,348.0,93700.0,33728.0,15764211.0,63470.0,184.0
2013-04-09,7672999.92016,43.21464562,2620841076.0,11012400.0,197846.0,11843775.0,20250285.0,21890887.0,3.20564742426,-989273.346489,85.0,10685.0,322580.388646,0.164770058223,6335.0,7.75,1009791.57,64.0797183431,16.4383527324,1.23867043381,25430811.2754,1918801.68283,81522215.0,342545.0,327.0,85063.0,41823.0,15825640.0,61429.0,237.99
2013-04-10,7672999.92016,69.92445334,2181366000.0,11017000.0,203419.0,15657542.0,50773661.0,52694515.0,5.62999901733,-896954.958239,82.0,13262.0,365599.330248,0.173842336821,6366.0,7.35,924462.0,70.1825486615,13.4330427201,0.847603441872,19372605.4505,2294955.68326,109067750.0,550847.0,345.0,102016.0,51455.0,15894460.0,68820.0,198.0
2013-04-11,7672999.92016,62.23017998,1360014540.68,11021100.0,208598.0,26500207.0,35803618.0,38783212.0,2.81284996701,-498264.752805,71.0,11396.0,524230.498065,0.200240065412,6398.0,7.36666666667,513594.87876,62.5540107635,7.5835345701,0.622188075328,29346237.8449,2929384.83997,82546564.0,668930.0,359.0,100830.0,49131.0,15962185.0,67725.0,123.40098
2013-04-12,7672999.92016,55.21363942,843312707.4,11025425.0,212774.0,5559516.0,12656163.0,14405332.0,1.17660742419,-326587.419148,53.0,9995.0,537315.858493,0.165646558552,6426.0,6.8,335017.44,65.9868528176,5.5471055551,0.896491811717,31760658.9344,2005155.97414,37369827.0,488571.0,336.0,87352.0,38328.0,16022580.0,60395.0,76.488
2013-04-13,7672999.92016,44.43812922,1207719189.71,11029400.0,215661.0,7930834.0,9930904.0,10676727.0,0.913405711545,-430396.485545,67.0,7383.0,70963.7069298,0.149330654984,6449.0,7.41666666667,440080.45981,60.646876289,7.94928667853,1.37773971853,34970447.034,1511454.66735,31942206.0,291710.0,322.0,72076.0,30827.0,16077941.0,55361.0,109.49999
2013-04-14,7672999.92016,50.74181733,1004046225.0,11033475.0,218263.0,3133790.0,5263795.0,5905214.0,0.657462581058,-366207.494623,61.0,8552.0,160717.66054,0.151837501058,6473.0,7.95,375375.0,62.1725838686,7.0272572402,2.229994935,25602974.7685,812695.555061,16832998.0,184978.0,462.0,57080.0,23968.0,16131358.0,53417.0,91.0
2013-04-15,7672999.92016,76.63350621,1004410225.0,11037475.0,220869.0,8982461.0,10782948.0,11671398.0,0.809964231757,-357026.350935,61.0,7435.0,95621.2661862,0.159862214327,6498.0,7.08333333333,370916.0,61.0283031839,6.71815399105,1.78862500827,25602974.7685,871408.532465,20737494.0,227885.0,331.0,80731.0,26933.0,16186569.0,55211.0,91.0
2013-04-16,7672999.92016,47.7076591,1004826550.0,11042050.0,223363.0,14626481.0,23784617.0,26044894.0,1.95963706979,-411983.603022,61.0,8659.0,140098.148807,0.163412761167,6527.0,6.85,420602.0,69.8011217666,6.39241910725,0.838311181708,25602974.7685,1795688.62981,50172538.0,551347.0,259.0,79311.0,33725.0,16252366.0,65797.0,91.0
2013-04-17,8974296.01489,54.86451829,945556749.538,11046225.0,225727.0,1699001.0,6620727.0,7625994.0,0.999385324797,-352683.556033,51.0,9149.0,149131.512377,0.155839131978,6553.0,6.95,362002.35771,74.5011506642,6.44545185012,1.32438410135,27350449.773,1364790.98045,27333638.0,319318.0,288.0,84698.0,33619.0,16308530.0,56164.0,85.59999
2013-04-18,8974296.01489,75.99131193,1066353950.0,11050300.0,226475.0,1697889.0,5230352.0,6097391.0,1.73392165391,-385904.338399,57.0,4135.0,330375.268201,0.143128950903,6576.0,9.25,400475.0,72.7166919657,7.6128694991,1.57685467746,14647188.4457,6165997.45685,25397077.0,263182.0,360.0,72737.0,28920.0,16361135.0,52605.0,96.5
2013-04-19,8974296.01489,52.32051628,1322210698.5,11053425.0,228489.0,2526352.0,3624484.0,5099989.0,0.851452376685,-367553.919843,65.0,7881.0,112896.404528,0.218420768738,6603.0,8.76666666667,380032.74,55.7643343295,6.56780222249,1.15590336537,38613495.9087,2035030.28971,32877553.0,274850.0,388.0,87326.0,35933.0,16418998.0,57863.0,119.62
2013-04-20,8974296.01489,47.63908441,1369526213.0,11057050.0,230333.0,2442973.0,3877484.0,4730462.0,3.20645298225,-443091.923005,66.0,5430.0,83846.4221674,0.15147427526,6624.0,8.06666666667,454813.92,64.6866278222,9.47213262246,2.123229527,6680545.51208,1073892.02793,21420855.0,172944.0,384.0,61190.0,26957.0,16467014.0,48016.0,123.86
2013-04-21,8974296.01489,33.70386177,1382675000.0,11061400.0,232115.0,7935769.0,9954250.0,10660362.0,1.48684650817,-539537.017279,66.0,7062.0,73270.0840417,0.123580362605,6645.0,7.01666666667,547875.0,77.6239533867,12.1334765469,2.87881151873,12799768.4921,1013491.40385,19031291.0,152250.0,328.0,59238.0,24533.0,16512168.0,45154.0,125.0
2013-04-22,8974296.01489,45.88692146,1366749056.75,11065450.0,233959.0,3793848.0,4467851.0,5339100.0,1.76049179393,-494568.026896,66.0,7548.0,67051.4241552,0.133409741484,6666.0,7.31666666667,505793.925,72.2705772911,10.8221307529,2.63625103217,10898151.5008,1532386.05078,19186106.0,155334.0,303.0,77777.0,27512.0,16558905.0,46737.0,123.515
2013-04-23,8974296.01489,42.08181801,1506338312.73,11069425.0,235602.0,8150398.0,9616578.0,10450354.0,1.9329087345,-535195.399794,69.0,8803.0,58821.3916777,0.160297951608,6691.0,7.36666666667,546637.33683,70.9322332672,9.53925270191,2.25312021256,12551729.743,1578962.34682,24261348.0,178286.0,245.0,72900.0,31495.0,16616209.0,57304.0,136.08099
2013-04-24,8974296.01489,79.62969215,1696508264.02,11073800.0,237368.0,2080628.0,5392219.0,6683370.0,1.13998524301,-658051.547283,73.0,9851.0,333860.260525,0.19116481781,6724.0,6.61666666667,682353.64626,78.0700680613,10.0372693692,1.77848358552,33655839.3436,2091426.70458,38367160.0,250438.0,276.0,85420.0,33712.0,16684191.0,67982.0,153.20019
2013-04-25,8974296.01489,50.77780195,1674073468.78,11077775.0,239046.0,2269382.0,10687374.0,13392759.0,2.3327430211,-593028.497812,72.0,9088.0,167711.685169,0.178093664301,6752.0,7.48333333333,608258.04025,70.9322332672,9.93658379211,1.55902271202,16725092.0799,1745107.96885,39015342.0,258175.0,327.0,73729.0,31457.0,16745405.0,61214.0,151.12001
2013-04-26,8974296.01489,50.84713758,1502740452.08,11082075.0,240714.0,965476.0,2248089.0,3383214.0,1.03971837128,-576189.377297,69.0,8369.0,77745.7387184,0.151686879091,6778.0,6.4,589864.35,76.7317240374,10.4339828065,1.72254533534,32935614.4881,1223971.53815,34243763.0,252533.0,357.0,74621.0,28632.0,16801938.0,56533.0,135.601
2013-04-27,8974296.01489,42.57794746,1419014510.86,11086050.0,242215.0,2628042.0,5522759.0,6405801.0,4.68708494657,-503350.062049,67.0,7877.0,33392.3004594,0.141199657752,6800.0,7.2,514176.04017,70.9322332672,10.6399594448,1.81696987931,6037557.54177,893994.838996,28298545.0,221082.0,397.0,62711.0,24689.0,16850263.0,48325.0,128.00001
2013-04-28,8974296.01489,32.57042361,1508159586.85,11090225.0,243762.0,1538683.0,2581902.0,3273131.0,3.70902537386,-563328.956669,69.0,6848.0,66151.9421675,0.120677057141,6820.0,7.95,572109.88793,74.5011506642,13.9586660794,2.53089417969,6094606.38614,617354.607989,22605050.0,166226.0,379.0,107554.0,22796.0,16891249.0,40986.0,135.98999
2013-04-29,8974296.01489,35.83009291,1569907346.89,11094750.0,245294.0,2567609.0,3810789.0,5306881.0,4.21359502052,-635217.631637,70.0,6171.0,114071.59509,0.133634577799,6844.0,6.35,645240.0912,80.7467561091,12.9024793777,1.5661399959,9777728.43625,897729.201895,41199388.0,291162.0,313.0,73687.0,27314.0,16941258.0,50009.0,141.50002
2013-04-30,10076292.8834,54.59361391,1543897758.78,11098475.0,246826.0,1391040.0,3004404.0,3919949.0,4.57719436388,-510586.561963,66.0,8634.0,1000607.43338,0.176943650982,6870.0,7.76666666667,525692.911,74.6333901792,10.7734995594,1.62779327781,7055592.91411,1785923.38873,32294820.0,232155.0,320.0,60887.0,25564.0,16990053.0,48795.0,139.109
2013-05-01,10076292.8834,35.90344815,1379976379.6,11102000.0,248307.0,1824304.0,6428325.0,7617711.0,2.64460307117,-433694.003576,62.0,8278.0,194290.464746,0.159959745745,6892.0,8.0,442507.288,70.6262282904,8.77346567004,1.34138871984,12473986.7954,1233492.0586,32988744.0,265397.0,314.0,61672.0,24530.0,17040490.0,50437.0,124.2998
2013-05-02,10076292.8834,55.0843293,1166088333.17,11105600.0,249957.0,2141414.0,4399946.0,6499154.0,1.08261753349,-372216.251771,56.0,9122.0,61886.5158339,0.181149747637,6918.0,7.86666666667,383775.10965,72.1289139987,6.70021840235,1.16228555235,30499232.3592,1127675.26753,33019004.0,314467.0,336.0,67744.0,27688.0,17097768.0,57278.0,105.00003
2013-05-03,10076292.8834,49.20782248,1034828966.25,11109275.0,251776.0,4992143.0,13252541.0,14873997.0,1.41430889212,-337742.541336,50.0,8913.0,122505.468207,0.175324790332,6943.0,8.8,346890.6,73.631599707,6.21011117277,0.99856336095,24562503.6727,912306.813074,34738967.0,372936.0,290.0,70210.0,26506.0,17153627.0,55859.0,93.15
2013-05-04,10076292.8834,42.74796187,1244556534.99,11113125.0,253614.0,598530.0,3541128.0,4044481.0,1.20565930991,-426373.356227,58.0,6715.0,30536.0316987,0.14923261048,6965.0,7.23333333333,435864.26268,77.1378663597,9.0149592066,2.27738175917,15874162.4357,552714.557405,19138832.0,170898.0,399.0,56115.0,18242.0,17201976.0,48349.0,111.98979
2013-05-05,10076292.8834,38.14591919,1310580293.92,11116975.0,255348.0,1976443.0,3995178.0,4527940.0,2.03469672926,-449379.515705,60.0,7480.0,56512.8968849,0.150220431291,6988.0,7.8,458356.35888,77.1378663597,9.27490153342,2.0767683663,10847146.7046,613475.062548,22070654.0,187214.0,406.0,55974.0,21113.0,17251395.0,49419.0,117.89001
2013-05-06,10076292.8834,50.99940307,1345090886.29,11121050.0,257232.0,502004.0,1919561.0,2729247.0,2.63223098821,-486702.831959,61.0,6783.0,34026.3785568,0.153041371539,7012.0,6.53333333333,498918.70875,81.6459234846,9.73613903579,1.52354360134,12440874.3704,794309.095708,32747255.0,270750.0,402.0,64381.0,24879.0,17302639.0,51244.0,120.94999
2013-05-07,10076292.8834,45.04501941,1188309314.5,11125450.0,258958.0,2031175.0,3827837.0,4669155.0,2.83367710774,-465152.741477,56.0,9178.0,35880.3340087,0.159965954044,7040.0,6.7,474770.45,88.1575615539,8.01773959301,0.974882718394,17186242.9536,1023330.9609,48700263.0,455952.0,389.0,89457.0,27551.0,17361854.0,59215.0,106.81
2013-05-08,10076292.8834,49.35342081,1268209485.05,11129525.0,260728.0,1250807.0,1848679.0,2536036.0,3.72210101555,-458722.467955,59.0,6460.0,38867.9549733,0.146846139358,7063.0,7.93333333333,469929.84124,81.6459234846,9.92271461053,1.2646612906,9983220.03191,806731.721056,37158553.0,326095.0,345.0,95352.0,25395.0,17409213.0,47359.0,113.95001
2013-05-09,10076292.8834,68.44017033,1219822578.86,11133675.0,262339.0,2374174.0,3027048.0,3786891.0,2.86662039557,-447181.980541,57.0,8341.0,34965.5914819,0.177025145795,7092.0,6.78333333333,462130.57572,83.1486091929,6.96294373542,2.50721371402,6429884.36065,693721.255125,18432038.0,168235.0,430.0,70728.0,25416.0,17475583.0,66370.0,109.56154
2013-05-10,10076292.8834,60.18777245,1310702188.0,11137850.0,263783.0,1075684.0,3959147.0,5053019.0,2.65927134599,-484231.102938,60.0,8876.0,152099.872371,0.187101461216,7123.0,6.68333333333,498374.8,83.649504429,7.33583761426,2.12635990606,8813667.15711,914238.402404,23437933.0,199167.0,451.0,72244.0,25530.0,17543520.0,67937.0,117.68
2013-05-11,10076292.8834,63.69813949,1285812765.0,11142225.0,265186.0,3594280.0,6597428.0,7316599.0,7.81511823103,-497524.234703,59.0,7372.0,51686.1420788,0.183977121626,7155.0,6.83333333333,512145.2,87.6566663178,7.27375656867,2.12766716318,3080022.31514,706784.944378,24070739.0,208585.0,417.0,67240.0,21238.0,17613930.0,70410.0,115.4
2013-05-12,10076292.8834,59.03344042,1274287886.0,11146675.0,266765.0,563147.0,1770874.0,2304224.0,8.16606161905,-501975.297091,59.0,7487.0,33703.6436287,0.17285727383,7185.0,6.81666666667,515468.88,89.1593520261,7.43607732256,2.11273362929,2987755.49073,613817.456838,24398195.0,213420.0,378.0,61435.0,19684.0,17683250.0,69320.0,114.32
2013-05-13,11187257.4614,60.08625448,1310296293.0,11151175.0,268371.0,451845.0,1432213.0,2068169.0,10.9896206762,-521703.096042,56.0,8048.0,361672.427712,0.156985081567,7213.0,6.61666666667,535813.5888,100.101885268,8.61575154848,1.73008536575,2818145.99844,995953.369658,30970356.0,263571.0,353.0,65440.0,23179.0,17745440.0,62190.0,117.50298
2013-05-14,11187257.4614,54.66430818,1327427150.0,11154850.0,269829.0,1195086.0,2189396.0,3069549.0,7.848502591,-430819.947327,56.0,7492.0,39883.4100468,0.191748002759,7241.0,8.75,443751.0,81.7498729686,7.01172436677,1.87437801071,3016444.63201,778189.97234,23674574.0,198946.0,305.0,68323.0,26812.0,17808727.0,63287.0,119.0
2013-05-15,11187257.4614,49.64959569,1283062885.54,11158525.0,271342.0,3217474.0,5596762.0,7402098.0,1.66174203828,-416860.879986,55.0,6899.0,94233.9563345,0.202390865404,7270.0,7.76666666667,428204.10276,81.7498729686,6.44778881149,1.29512526771,19896442.9489,825250.573498,33062756.0,287540.0,362.0,70212.0,28149.0,17875138.0,66411.0,114.98499
2013-05-16,11187257.4614,57.87351884,1284654522.42,11162150.0,272722.0,1216393.0,2144023.0,3112026.0,5.32834613052,-410541.442827,55.0,7061.0,36034.2694817,0.199357138009,7298.0,7.88333333333,423762.26368,80.6376297989,6.99936018499,1.7106373307,4649132.30664,708868.277621,24772186.0,215241.0,366.0,67246.0,26773.0,17935681.0,60543.0,115.09024
2013-05-17,11187257.4614,88.4985171,1390077125.75,11166175.0,274062.0,670479.0,1721791.0,2614963.0,2.2570619173,-490055.069606,59.0,7713.0,102093.053262,0.172505307642,7325.0,7.55,512027.37,89.5355751561,8.40822664871,2.29586530081,9881054.59942,751659.735726,22302152.0,179148.0,325.0,64560.0,26882.0,17996577.0,60896.0,124.49
2013-05-18,11187257.4614,39.44980994,1382268379.01,11169850.0,275525.0,642041.0,6051781.0,6760613.0,5.70829613426,-449899.154242,58.0,6625.0,113996.355635,0.158997717358,7348.0,8.19166666667,459607.3143,81.7498729686,8.84166277365,1.72426430539,4669566.86334,890106.519811,26655270.0,215396.0,340.0,55716.0,22985.0,18048559.0,51982.0,123.74995
2013-05-19,11187257.4614,42.20084266,1352646555.84,11173700.0,277091.0,650049.0,1464222.0,1993973.0,6.20272921244,-460958.000975,57.0,5803.0,31726.2503333,0.137607493958,7369.0,8.73333333333,471151.04176,85.6427240623,10.0053311055,3.37578952281,2250100.79358,465511.572902,13956766.0,115292.0,340.0,51111.0,19778.0,18095649.0,47090.0,121.05628
2013-05-20,11187257.4614,49.07464086,1370877559.27,11177150.0,278632.0,824764.0,1598415.0,2177603.0,7.42478039305,-417123.529308,58.0,6059.0,43336.6320462,0.158913011136,7390.0,8.88333333333,429152.38499,76.7447787052,8.56711286986,2.91455355728,1983151.42975,469681.090151,14724464.0,120053.0,324.0,56966.0,22790.0,18145742.0,50093.0,122.65001
